"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x701149256","x1215741356108402689",2020-01-10 21:05:01,"Rusty_Rascal","@nadine65639161 @cernusson @ChrisA74692186 And that’s just today’s misery for the idiots in Durham and Yorkshire who voted for their one job loses by voting for Brexit.  Well done numpties","Twitter for iPhone",145,"x1215739833726967808","x701149256","Rusty_Rascal",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x1022933707404058629 x52400775 x1072557212139220992","nadine65639161 cernusson ChrisA74692186","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/6f5c95da3e1c9998.json","Bulford","Bulford, England","city","United Kingdom","GB","NA NA","NA NA","-1.7851318 -1.716313 -1.716313 -1.7851318 51.186259 51.186259 51.20512 51.20512","https://twitter.com/Rusty_Rascal/status/1215741356108402689","Rusty Rascal","Salisbury United Kingdom","An unfair 6-way fight - Design - rugby - home - family - sustainability - work- 'Coffee helps' - Opinions my own",NA,FALSE,526,503,13,33502,34784,2012-07-17 14:27:57,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/701149256/1362340527","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1175104052646043648/5lIc4JQT_normal.jpg"
"x701149256","x1215761829219180544",2020-01-10 22:26:22,"Rusty_Rascal","@ChrisA74692186 @nadine65639161 @cernusson 16 banks, Several car companies, the insurance industry (incl Lloyd’s) the entire SaaS industry all relictaingbsiginfant or all of their business to the EU.  Do wake up.  What investment is Brexit bringing","Twitter for iPhone",205,"x1215749288506077184","x1072557212139220992","ChrisA74692186",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x1072557212139220992 x1022933707404058629 x52400775","ChrisA74692186 nadine65639161 cernusson","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/6f5c95da3e1c9998.json","Bulford","Bulford, England","city","United Kingdom","GB","NA NA","NA NA","-1.7851318 -1.716313 -1.716313 -1.7851318 51.186259 51.186259 51.20512 51.20512","https://twitter.com/Rusty_Rascal/status/1215761829219180544","Rusty Rascal","Salisbury United Kingdom","An unfair 6-way fight - Design - rugby - home - family - sustainability - work- 'Coffee helps' - Opinions my own",NA,FALSE,526,503,13,33502,34784,2012-07-17 14:27:57,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/701149256/1362340527","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1175104052646043648/5lIc4JQT_normal.jpg"
"x701149256","x1215733633648152576",2020-01-10 20:34:20,"Rusty_Rascal","@nadine65639161 @cernusson @ChrisA74692186 So Nadine whole I hell you come to girls with reality, what job is it you do that won’t be affected by Brexit and gives you such insight?","Twitter for iPhone",137,"x1215732191986114567","x1022933707404058629","nadine65639161",FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x1022933707404058629 x52400775 x1072557212139220992","nadine65639161 cernusson ChrisA74692186","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/6f5c95da3e1c9998.json","Bulford","Bulford, England","city","United Kingdom","GB","NA NA","NA NA","-1.7851318 -1.716313 -1.716313 -1.7851318 51.186259 51.186259 51.20512 51.20512","https://twitter.com/Rusty_Rascal/status/1215733633648152576","Rusty Rascal","Salisbury United Kingdom","An unfair 6-way fight - Design - rugby - home - family - sustainability - work- 'Coffee helps' - Opinions my own",NA,FALSE,526,503,13,33502,34784,2012-07-17 14:27:57,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/701149256/1362340527","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1175104052646043648/5lIc4JQT_normal.jpg"
"x701149256","x1217065857387565061",2020-01-14 12:48:07,"Rusty_Rascal","@Nigel_Farage Perhaps you can surrender some of the millions you’ve taken from the EU or Banks over the years, and donate the whole cost to make it happen. it would show real personal support for your Brexit plan?","Twitter for iPhone",199,"x1217013678588989440","x19017675","Nigel_Farage",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x19017675","Nigel_Farage","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/6f5c95da3e1c9998.json","Bulford","Bulford, England","city","United Kingdom","GB","NA NA","NA NA","-1.7851318 -1.716313 -1.716313 -1.7851318 51.186259 51.186259 51.20512 51.20512","https://twitter.com/Rusty_Rascal/status/1217065857387565061","Rusty Rascal","Salisbury United Kingdom","An unfair 6-way fight - Design - rugby - home - family - sustainability - work- 'Coffee helps' - Opinions my own",NA,FALSE,526,503,13,33502,34784,2012-07-17 14:27:57,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/701149256/1362340527","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1175104052646043648/5lIc4JQT_normal.jpg"
"x701149256","x1215762261819740160",2020-01-10 22:28:05,"Rusty_Rascal","@ChrisA74692186 @nadine65639161 @cernusson And you support the Tories and Brexit?  As for nurses etc yes I do know with several in my family the need for foodbanks is abhorrent but sadly they will rise after Brexit..basic economics","Twitter for iPhone",188,"x1215751890295758853","x1072557212139220992","ChrisA74692186",FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x1072557212139220992 x1022933707404058629 x52400775","ChrisA74692186 nadine65639161 cernusson","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/6f5c95da3e1c9998.json","Bulford","Bulford, England","city","United Kingdom","GB","NA NA","NA NA","-1.7851318 -1.716313 -1.716313 -1.7851318 51.186259 51.186259 51.20512 51.20512","https://twitter.com/Rusty_Rascal/status/1215762261819740160","Rusty Rascal","Salisbury United Kingdom","An unfair 6-way fight - Design - rugby - home - family - sustainability - work- 'Coffee helps' - Opinions my own",NA,FALSE,526,503,13,33502,34784,2012-07-17 14:27:57,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/701149256/1362340527","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1175104052646043648/5lIc4JQT_normal.jpg"
"x701149256","x1214641870871126016",2020-01-07 20:16:03,"Rusty_Rascal","A glimpse fo Britain in post Brexit Toryland https://t.co/LNrLmgbLFQ","Twitter for iPhone",44,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,NA,NA,"twitter.com/jodyizm/status…","https://t.co/LNrLmgbLFQ","https://twitter.com/jodyizm/status/1214611714773270533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","x1214611714773270533","her name is Jessica Sumlin and she lives in Memphis, TN. anyone in Memphis know how we can get in contact with her to help her out? she was laid off before Christmas and has no family to help her. https://t.co/VgTirCMPXe",2020-01-07 18:16:13,"Twitter Web App",98788,54384,"x320100265","jodyizm","GAYTRANADA. <U+2728>",2470,439,87303,"RVA","I’m a buff baby but I dance like a man.",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/6f5c95da3e1c9998.json","Bulford","Bulford, England","city","United Kingdom","GB","NA NA","NA NA","-1.7851318 -1.716313 -1.716313 -1.7851318 51.186259 51.186259 51.20512 51.20512","https://twitter.com/Rusty_Rascal/status/1214641870871126016","Rusty Rascal","Salisbury United Kingdom","An unfair 6-way fight - Design - rugby - home - family - sustainability - work- 'Coffee helps' - Opinions my own",NA,FALSE,526,503,13,33502,34784,2012-07-17 14:27:57,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/701149256/1362340527","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1175104052646043648/5lIc4JQT_normal.jpg"
"x701149256","x1215543991476850689",2020-01-10 08:00:45,"Rusty_Rascal","@JamesCleverly @BorisJohnson @Conservatives If Brexit is Done on Jan 31st we need to be out of the EU and have a deal in place and be 100% independent, otherwise it’s just another lie isn’t it?

Make lying in politics a criminal offence.","Twitter for iPhone",193,"x1215330030940762113","x14077382","JamesCleverly",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x14077382 x3131144855 x14281853","JamesCleverly BorisJohnson Conservatives","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/6f5c95da3e1c9998.json","Bulford","Bulford, England","city","United Kingdom","GB","NA NA","NA NA","-1.7851318 -1.716313 -1.716313 -1.7851318 51.186259 51.186259 51.20512 51.20512","https://twitter.com/Rusty_Rascal/status/1215543991476850689","Rusty Rascal","Salisbury United Kingdom","An unfair 6-way fight - Design - rugby - home - family - sustainability - work- 'Coffee helps' - Opinions my own",NA,FALSE,526,503,13,33502,34784,2012-07-17 14:27:57,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/701149256/1362340527","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1175104052646043648/5lIc4JQT_normal.jpg"
"x701149256","x1215720243567452160",2020-01-10 19:41:07,"Rusty_Rascal","Another benefit of #Brexit we lose this type of protection in 2020 woohoo! https://t.co/TYRaW15wrZ","Twitter for iPhone",74,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,"Brexit",NA,"twitter.com/NaomiJDelays/s…","https://t.co/TYRaW15wrZ","https://twitter.com/NaomiJDelays/status/1206592605255061506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","x1206592605255061506","This EU law is CRAZY! <U+0001F632>

People can get up to £540 if their flight was delayed for more than 3 hours or cancelled altogether.

This website lets you check for free.",2019-12-16 15:11:09,"Twitter for Advertisers",1280,320,"x1190213132259643392","NaomiJDelays","Naomi Jordan <U+2708><U+FE0F>",784,23,12,"","Helping UK air travellers fight for their right to compensation when their flight is delayed or cancelled. https://t.co/RZranWhQJo",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/6f5c95da3e1c9998.json","Bulford","Bulford, England","city","United Kingdom","GB","NA NA","NA NA","-1.7851318 -1.716313 -1.716313 -1.7851318 51.186259 51.186259 51.20512 51.20512","https://twitter.com/Rusty_Rascal/status/1215720243567452160","Rusty Rascal","Salisbury United Kingdom","An unfair 6-way fight - Design - rugby - home - family - sustainability - work- 'Coffee helps' - Opinions my own",NA,FALSE,526,503,13,33502,34784,2012-07-17 14:27:57,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/701149256/1362340527","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1175104052646043648/5lIc4JQT_normal.jpg"
"x701149256","x1214425232787869703",2020-01-07 05:55:13,"Rusty_Rascal","@magilljoseph1 @berniespofforth Very little policy change in this government from the last.  M uh of their change in fact already in previous government papers. Main change Brexit","Twitter for iPhone",147,"x1214327164226674689","x758400891175264257","magilljoseph1",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x758400891175264257 x755135678422327296","magilljoseph1 berniespofforth","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/6f5c95da3e1c9998.json","Bulford","Bulford, England","city","United Kingdom","GB","NA NA","NA NA","-1.7851318 -1.716313 -1.716313 -1.7851318 51.186259 51.186259 51.20512 51.20512","https://twitter.com/Rusty_Rascal/status/1214425232787869703","Rusty Rascal","Salisbury United Kingdom","An unfair 6-way fight - Design - rugby - home - family - sustainability - work- 'Coffee helps' - Opinions my own",NA,FALSE,526,503,13,33502,34784,2012-07-17 14:27:57,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/701149256/1362340527","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1175104052646043648/5lIc4JQT_normal.jpg"
"x3349166973","x1217077712248102913",2020-01-14 13:35:13,"Brianjnix2","@MichaelCunliff5 @swoodexitbrexit @onepablo @herculeanstable @DeborahMeaden @BorisJohnson The majority voted for Brexit in 2016 where did you get the majority voted to remain.","Twitter for iPhone",85,"x1217060333707255808","x1097456474614366209","MichaelCunliff5",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x1097456474614366209 x1001178326646521862 x32408153 x835858610810925056 x368240745 x3131144855","MichaelCunliff5 swoodexitbrexit onepablo herculeanstable DeborahMeaden BorisJohnson","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/381b5744987ae0bd.json","Swindon","Swindon, England","city","United Kingdom","GB","NA NA","NA NA","-1.8519024 -1.719477 -1.719477 -1.8519024 51.535198 51.535198 51.6108189 51.6108189","https://twitter.com/Brianjnix2/status/1217077712248102913","Brian.j.nix","","",NA,FALSE,2,22,0,733,369,2015-06-28 15:19:08,FALSE,NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x3349166973","x1217078672802439168",2020-01-14 13:39:02,"Brianjnix2","@onepablo @MichaelCunliff5 @swoodexitbrexit @herculeanstable @DeborahMeaden @BorisJohnson That was not a vote only on Brexit please don’t confuse 2016 with a GE","Twitter for iPhone",70,"x1217078330677235714","x32408153","onepablo",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x32408153 x1097456474614366209 x1001178326646521862 x835858610810925056 x368240745 x3131144855","onepablo MichaelCunliff5 swoodexitbrexit herculeanstable DeborahMeaden BorisJohnson","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/381b5744987ae0bd.json","Swindon","Swindon, England","city","United Kingdom","GB","NA NA","NA NA","-1.8519024 -1.719477 -1.719477 -1.8519024 51.535198 51.535198 51.6108189 51.6108189","https://twitter.com/Brianjnix2/status/1217078672802439168","Brian.j.nix","","",NA,FALSE,2,22,0,733,369,2015-06-28 15:19:08,FALSE,NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x41821309","x1217071676451672064",2020-01-14 13:11:14,"s4ntos","The fact that someone is considering to pay 500k£ for big Ben to bong when the UK <U+0001F1EC><U+0001F1E7> leaves the EU <U+0001F1EA><U+0001F1FA>  and delay the work being done of it, is the best metaphor for Brexit really. Costly, pointless, superficial, and sets back progress.","Twitter for Android",235,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/6cf201f76d55b4c9.json","Newbury","Newbury, England","city","United Kingdom","GB","NA NA","NA NA","-1.3552934 -1.283081 -1.283081 -1.3552934 51.369958 51.369958 51.422072 51.422072","https://twitter.com/s4ntos/status/1217071676451672064","Rui  <U+32E1>","West Berkshire, England","looking for something to deconstruct, destroy or develop. whatever comes first.","https://t.co/URUQ1d0HrT",FALSE,248,1284,25,6262,2356,2009-05-22 14:26:57,FALSE,"https://t.co/URUQ1d0HrT","http://about.me/ruisantos",NA,"https://pbs.twimg.com/profile_banners/41821309/1403636637","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1212016162931904514/vyTbd1BY_normal.jpg"
"x26314757","x1217039676567097344",2020-01-14 11:04:05,"neillafferty","That most odious of toads, Mark Francois, has just been on 5 Live and asked if the money can be found to ring Big Ben on Remembrance Sunday then why can it be found to ring the bell on Brexit Day. He has literally just compared Remembrance Sunday to the day we leave the EU","Twitter for iPhone",273,NA,NA,NA,FALSE,FALSE,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/6f5c95da3e1c9998.json","Bulford","Bulford, England","city","United Kingdom","GB","NA NA","NA NA","-1.7851318 -1.716313 -1.716313 -1.7851318 51.186259 51.186259 51.20512 51.20512","https://twitter.com/neillafferty/status/1217039676567097344","Laffs","Rothbury, Northumberland","Air Traffic Engineer. Ex-RAF. Born and raised in Liverpool, now live in Northumberland. Long suffering Evertonian. Massive gobshite","https://t.co/I57tiGaNxk",FALSE,1165,952,18,12300,16295,2009-03-24 20:22:52,FALSE,"https://t.co/I57tiGaNxk","http://instagram.com/laffs",NA,"https://pbs.twimg.com/profile_banners/26314757/1578356608","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1117062247203966977/p3b9uCMt_normal.jpg"
"x2778616972","x1216984028093517830",2020-01-14 07:22:57,"hilton_philip","@GMB @piersmorgan @susannareid100 #tonyblair agrees with me that we must give #actress #vogue #PlayBoyMansion @RobSchneider an #Oscars2020 #OscarNoms for #deuce #bigalow #european #gigalo &amp; to stop @BorisJohnson #BorisJohnson #brexit &amp; go back into #europe as they have more fun with hot chicks &amp; eat space cakes? https://t.co/l0furt9CyH","Twitter for iPad",291,"x1216980024718479360","x19424427","GMB",FALSE,FALSE,0,0,NA,NA,"tonyblair actress vogue PlayBoyMansion Oscars2020 OscarNoms deuce bigalow european gigalo BorisJohnson brexit europe",NA,NA,NA,NA,"http://pbs.twimg.com/media/EOOYequWoAEIp-p.jpg","https://t.co/l0furt9CyH","https://twitter.com/hilton_philip/status/1216984028093517830/photo/1","photo","http://pbs.twimg.com/media/EOOYequWoAEIp-p.jpg http://pbs.twimg.com/media/EOOYeqlWsAAcOmG.jpg http://pbs.twimg.com/media/EOOYeqbWkAEF1ou.jpg http://pbs.twimg.com/media/EOOYeqzWsAMf03v.jpg","https://t.co/l0furt9CyH https://t.co/l0furt9CyH https://t.co/l0furt9CyH https://t.co/l0furt9CyH","https://twitter.com/hilton_philip/status/1216984028093517830/photo/1 https://twitter.com/hilton_philip/status/1216984028093517830/photo/1 https://twitter.com/hilton_philip/status/1216984028093517830/photo/1 https://twitter.com/hilton_philip/status/1216984028093517830/photo/1",NA,"x19424427 x216299334 x19477583 x90552683 x3131144855","GMB piersmorgan susannareid100 RobSchneider BorisJohnson","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3d5b770553a36b34.json","Fair Oak","Fair Oak, England","city","United Kingdom","GB","NA NA","NA NA","-1.342025 -1.283609 -1.283609 -1.342025 50.9556611 50.9556611 50.982119 50.982119","https://twitter.com/hilton_philip/status/1216984028093517830","Philip Hilton yogi main account","england","artist and ambassador for singer model Saskia Vese voluntarily,chef,yoga teacher,artist freelance journalist writer, miss brother #cancer RIP amen",NA,FALSE,3486,4991,143,47219,111727,2014-09-21 05:08:32,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/2778616972/1579009628","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1215276032791629825/h-DIBCAN_normal.jpg"
"x2778616972","x1216729885198233602",2020-01-13 14:33:05,"hilton_philip","#Eastleigh #spitfire #conspiracytheories #conspiracy #news #politicslondon #Brexit @jeremycorbyn #JeremyCorbyn secretly works for the #conservativeparty he purposely lost #Elections to destroy #labour so @BorisJohnson dealt with #BrexitBritain when labour should have won vote?lol https://t.co/kxxPbIauP6","Twitter for iPad",280,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"Eastleigh spitfire conspiracytheories conspiracy news politicslondon Brexit JeremyCorbyn conservativeparty Elections labour BrexitBritain",NA,NA,NA,NA,"http://pbs.twimg.com/media/EOKxTf7XsAEvFOZ.jpg","https://t.co/kxxPbIauP6","https://twitter.com/hilton_philip/status/1216729885198233602/photo/1","photo","http://pbs.twimg.com/media/EOKxTf7XsAEvFOZ.jpg http://pbs.twimg.com/media/EOKxTgIWoAA9wIl.jpg http://pbs.twimg.com/media/EOKxTgSWkAInY7g.jpg http://pbs.twimg.com/media/EOKxTgJX0AEOeqq.jpg","https://t.co/kxxPbIauP6 https://t.co/kxxPbIauP6 https://t.co/kxxPbIauP6 https://t.co/kxxPbIauP6","https://twitter.com/hilton_philip/status/1216729885198233602/photo/1 https://twitter.com/hilton_philip/status/1216729885198233602/photo/1 https://twitter.com/hilton_philip/status/1216729885198233602/photo/1 https://twitter.com/hilton_philip/status/1216729885198233602/photo/1",NA,"x117777690 x3131144855","jeremycorbyn BorisJohnson","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3d5b770553a36b34.json","Fair Oak","Fair Oak, England","city","United Kingdom","GB","NA NA","NA NA","-1.342025 -1.283609 -1.283609 -1.342025 50.9556611 50.9556611 50.982119 50.982119","https://twitter.com/hilton_philip/status/1216729885198233602","Philip Hilton yogi main account","england","artist and ambassador for singer model Saskia Vese voluntarily,chef,yoga teacher,artist freelance journalist writer, miss brother #cancer RIP amen",NA,FALSE,3486,4991,143,47219,111727,2014-09-21 05:08:32,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/2778616972/1579009628","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1215276032791629825/h-DIBCAN_normal.jpg"
"x178003357","x1216963447516205061",2020-01-14 06:01:10,"spantrans1","If there's anything that needs retweeting, this is it.<U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447>
#StopTheCoup 
#RussiaReport 
#NotMyPrimeMinister 
#notmygovernment 
#ElectoralFraud 
#Brexit https://t.co/cA42JAQrET","Twitter for Android",152,NA,NA,NA,FALSE,FALSE,4,3,NA,NA,"StopTheCoup RussiaReport NotMyPrimeMinister notmygovernment ElectoralFraud Brexit",NA,NA,NA,NA,"http://pbs.twimg.com/media/EOOFzExX4AA2cWh.jpg","https://t.co/cA42JAQrET","https://twitter.com/spantrans1/status/1216963447516205061/photo/1","photo","http://pbs.twimg.com/media/EOOFzExX4AA2cWh.jpg","https://t.co/cA42JAQrET","https://twitter.com/spantrans1/status/1216963447516205061/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/381b5744987ae0bd.json","Swindon","Swindon, England","city","United Kingdom","GB","NA NA","NA NA","-1.8519024 -1.719477 -1.719477 -1.8519024 51.535198 51.535198 51.6108189 51.6108189","https://twitter.com/spantrans1/status/1216963447516205061","Amparo Torregrosa<U+0001F5A4><U+0001F1EA><U+0001F1FA><U+0001F1EC><U+0001F1E7><U+0001F1EA><U+0001F1F8>","UK/ Reino Unido","Professional Spanish Translator, VO artist and Webcast manager.  Traductora EN-ES, Voz en off y gestora de Webcasts.",NA,FALSE,869,1622,59,14699,14668,2010-08-13 16:30:27,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/178003357/1353418906","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1173704334/Ampa_normal.jpg"
